"emissions_year","emission_value","icis_id","pollutant_name"
2024,0.244167195,"VA0000005176000056","Particulate Matter 10"
2024,0.244167195,"VA0000005176000056","Particulate Matter 2.5"
2024,0.0127764,"VA0000005176000056","Formaldehyde"
2024,0.0075,"VA0000005176000056","Methanol"
2024,115.364495,"VA0000005118300034","Nitrogen Oxide"
2024,0.05802425,"VA0000005118300034","Particulate Matter"
2024,1.80319,"VA0000005118300034","Volatile Organic Compounds"
2024,3.8428,"VA0000005118300034","Ammonia"
2024,102.31455,"VA0000005118300034","Sulfur Dioxide"
2024,24.0175,"VA0000005118300034","Carbon Monoxide"
2024,3.00459e-05,"VA0000005118300034","Lead"
2024,0.096453265,"VA0000005118300034","Particulate Matter 10"
2024,0.0561519,"VA0000005118300034","Particulate Matter 2.5"
2024,3.344,"VA0000005102100008","Nitrogen Oxide"
2024,0.003,"VA0000005102100008","Methyl isobutyl ketone (Hexone)"
2024,0.998,"VA0000005102100008","Naphthalene"
2024,0,"VA0000005102100008","Toluene"
2024,1.619,"VA0000005102100008","Xylenes (isomers and mixtures)"
2024,0.1178,"VA0000005102100008","Particulate Matter"
2024,40.659,"VA0000005102100008","Volatile Organic Compounds"
2024,0,"VA0000005102100008","Chromium Cmpds"
2024,0.014,"VA0000005102100008","Sulfur Dioxide"
2024,1.929,"VA0000005102100008","Carbon Monoxide"
2024,0.36,"VA0000005102100008","Cumene"
2024,0.3011,"VA0000005102100008","Particulate Matter 10"
2024,0.532,"VA0000005102100008","Ethylbenzene"
2024,0,"VA0000005102100008","Ethylene glycol"
2024,0,"VA0000005102100008","Formaldehyde"
2024,0.002,"VA0000005102100008","Methanol"
2024,8.025708,"VA0000005102711159","Nitrogen Oxide"
2024,2.4660984,"VA0000005102711159","Volatile Organic Compounds"
2024,11.1190088,"VA0000005102711159","Carbon Monoxide"
2024,7.07454,"VA0000005103500073","Nitrogen Oxide"
2024,0.02807,"VA0000005103500073","Phenol"
2024,0.016842,"VA0000005103500073","Acrolein"
2024,4.68835605,"VA0000005103500073","Particulate Matter"
2024,13.628096,"VA0000005103500073","Volatile Organic Compounds"
2024,0.08564088,"VA0000005103500073","Acetaldehyde"
2024,0.803925,"VA0000005103500073","Sulfur Dioxide"
2024,19.20168,"VA0000005103500073","Carbon Monoxide"
2024,4.2077295,"VA0000005103500073","Particulate Matter 10"
2024,3.0031353,"VA0000005103500073","Particulate Matter 2.5"
2024,0.11228,"VA0000005103500073","Formaldehyde"
2024,0.67368,"VA0000005103500073","Methanol"
2024,0.095,"VA0000005119700063","Nitrogen Oxide"
2024,0.0038507975,"VA0000005119700063","Phosphorus"
2024,0.0407925,"VA0000005119700063","Polychlorinated biphenyls (Aroclors)"
2024,0.01120232,"VA0000005119700063","Quinone"
2024,2.5551767,"VA0000005119700063","Particulate Matter"
2024,2.241414,"VA0000005119700063","Volatile Organic Compounds"
2024,8.96805,"VA0000005119700063","Sulfur Dioxide"
2024,9.125635,"VA0000005119700063","Carbon Monoxide"
2024,2.47163745,"VA0000005119700063","Particulate Matter 10"
2024,0.21704495,"VA0000005119700063","Formaldehyde"
2024,0.8325,"VA0000005119700063","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0.2775,"VA0000005108500011","Nitrogen Oxide"
2024,0.0052725,"VA0000005108500011","Particulate Matter"
2024,0.0152625,"VA0000005108500011","Volatile Organic Compounds"
2024,0.00592,"VA0000005108500011","Ammonia"
2024,0.001665,"VA0000005108500011","Sulfur Dioxide"
2024,0.2331,"VA0000005108500011","Carbon Monoxide"
2024,1.3875e-06,"VA0000005108500011","Lead"
2024,0.02109,"VA0000005108500011","Particulate Matter 10"
2024,0.01406,"VA0000005108500011","Particulate Matter 2.5"
2024,11.1915,"VA0000005108700083","Nitrogen Oxide"
2024,2.588633,"VA0000005108700083","Particulate Matter"
2024,4.7200552,"VA0000005108700083","Volatile Organic Compounds"
2024,45.74,"VA0000005108700083","Ammonia"
2024,0.067149,"VA0000005108700083","Sulfur Dioxide"
2024,9.40086,"VA0000005108700083","Carbon Monoxide"
2024,1.808271,"VA0000005108700083","Particulate Matter 10"
2024,1.808271,"VA0000005108700083","Particulate Matter 2.5"
2024,1.0028,"VA0000005108500079","Nitrogen Oxide"
2024,0.049075,"VA0000005108500079","Particulate Matter"
2024,0.041795,"VA0000005108500079","Volatile Organic Compounds"
2024,0.146015,"VA0000005108500079","Sulfur Dioxide"
2024,0.383,"VA0000005108500079","Carbon Monoxide"
2024,3.375e-06,"VA0000005108500079","Lead"
2024,0.05665,"VA0000005108500079","Particulate Matter 10"
2024,0.055525,"VA0000005108500079","Particulate Matter 2.5"
2024,0.658911,"VA0000005108500073","Particulate Matter"
2024,0.0941859,"VA0000005108500073","Particulate Matter 10"
2024,0.0941859,"VA0000005108500073","Particulate Matter 2.5"
2024,0.7255,"VA0000005108700042","Nitrogen Oxide"
2024,0.055138,"VA0000005108700042","Particulate Matter"
2024,1.782111,"VA0000005108700042","Volatile Organic Compounds"
2024,0.004353,"VA0000005108700042","Sulfur Dioxide"
2024,0.60942,"VA0000005108700042","Carbon Monoxide"
2024,2.566e-05,"VA0000005108700042","Lead"
2024,0.055138,"VA0000005108700042","Particulate Matter 10"
2024,0.006384,"VA0000005108700042","Particulate Matter 2.5"
2024,5.6784364,"VA0000005108700159","Volatile Organic Compounds"
2024,5.6784364,"VA0000005108700159","Ethylene oxide"
2024,212.07,"VA0000005108700156","Nitrogen Oxide"
2024,6.7298169,"VA0000005108700156","Particulate Matter"
2024,1.78149873,"VA0000005108700156","Volatile Organic Compounds"
2024,23.08,"VA0000005108700156","Sulfur Dioxide"
2024,0.7155071,"VA0000005108700156","Carbon Monoxide"
2024,0.001581342,"VA0000005108700156","Lead"
2024,6.7298169,"VA0000005108700156","Particulate Matter 10"
2024,6.7072263,"VA0000005108700156","Particulate Matter 2.5"
2024,2.713915,"VA0000005108300003","Nitrogen Oxide"
2024,1.646706816,"VA0000005108300003","Particulate Matter"
2024,1.1276215,"VA0000005108300003","Volatile Organic Compounds"
2024,1.106611655,"VA0000005108300003","Sulfur Dioxide"
2024,4.6639815,"VA0000005108300003","Carbon Monoxide"
2024,0.9773817893,"VA0000005108300003","Particulate Matter 10"
2024,30.529008,"VA0000005110100027","Particulate Matter"
2024,30.529008,"VA0000005110100027","Particulate Matter 10"
2024,30.529008,"VA0000005110100027","Particulate Matter 2.5"
2024,0.09,"VA0000005104700018","Particulate Matter"
2024,0.012,"VA0000005104700018","Particulate Matter 10"
2024,2.6961147243,"VA0000005117500053","Nitrogen Oxide"
2024,0.1141913078,"VA0000005117500053","Particulate Matter"
2024,0.450071829,"VA0000005117500053","Volatile Organic Compounds"
2024,0.5841873027,"VA0000005117500053","Sulfur Dioxide"
2024,0.4390515091,"VA0000005117500053","Carbon Monoxide"
2024,0.183425102,"VA0000005117500053","Particulate Matter 10"
2024,0.1709267334,"VA0000005117500053","Particulate Matter 2.5"
2024,0.2640120125,"VA0000005119511224","Nitrogen Oxide"
2024,0.1323,"VA0000005119511224","Volatile Organic Compounds"
2024,0.399080511,"VA0000005119511224","Carbon Monoxide"
2024,0.78670925,"VA0000005110700007","Nitrogen Oxide"
2024,0.07692175,"VA0000005110700007","Volatile Organic Compounds"
2024,0.00773725,"VA0000005110700007","Sulfur Dioxide"
2024,1.90460275,"VA0000005110700007","Carbon Monoxide"
2024,0.0982415,"VA0000005110700007","Particulate Matter 10"
2024,0.09576,"VA0000005110700007","Particulate Matter 2.5"
2024,0,"VA0000005110700140","Nitrogen Oxide"
2024,0,"VA0000005110700140","Particulate Matter"
2024,0,"VA0000005110700140","Volatile Organic Compounds"
2024,0,"VA0000005110700140","Sulfur Dioxide"
2024,0,"VA0000005110700140","Carbon Monoxide"
2024,0,"VA0000005110700140","Particulate Matter 10"
2024,0.4005,"VA0000005112100090","Nitrogen Oxide"
2024,0.87,"VA0000005112100090","Toluene"
2024,0.36,"VA0000005112100090","Xylenes (isomers and mixtures)"
2024,0.0076095,"VA0000005112100090","Particulate Matter"
2024,11.0648677,"VA0000005112100090","Volatile Organic Compounds"
2024,0.012816,"VA0000005112100090","Ammonia"
2024,0.002403,"VA0000005112100090","Sulfur Dioxide"
2024,0.33642,"VA0000005112100090","Carbon Monoxide"
2024,2.0025e-06,"VA0000005112100090","Lead"
2024,0.0076095,"VA0000005112100090","Particulate Matter 10"
2024,0.0076095,"VA0000005112100090","Particulate Matter 2.5"
2024,0.09,"VA0000005112100090","Ethylbenzene"
2024,0.01,"VA0000005112100090","Methanol"
2024,6.277265501,"VA0000005105300107","Particulate Matter"
2024,5.920102273,"VA0000005105300107","Particulate Matter 10"
2024,5.6882321527,"VA0000005105300107","Particulate Matter 2.5"
2024,0.177,"VA0000005112100091","Nitrogen Oxide"
2024,0.45695,"VA0000005112100091","Toluene"
2024,0.013452,"VA0000005112100091","Particulate Matter"
2024,13.84495776,"VA0000005112100091","Volatile Organic Compounds"
2024,0.0008673,"VA0000005112100091","Ammonia"
2024,0.001062,"VA0000005112100091","Sulfur Dioxide"
2024,0.14868,"VA0000005112100091","Carbon Monoxide"
2024,8.85e-07,"VA0000005112100091","Lead"
2024,0.013452,"VA0000005112100091","Particulate Matter 10"
2024,0.013452,"VA0000005112100091","Particulate Matter 2.5"
2024,1.60284,"VA0000005112100091","Hexane"
2024,1.55448,"VA0000005100500047","Nitrogen Oxide"
2024,0.92788875,"VA0000005100500047","Particulate Matter"
2024,0.00333,"VA0000005100500047","Volatile Organic Compounds"
2024,1.40139,"VA0000005100500047","Sulfur Dioxide"
2024,0.36301,"VA0000005100500047","Carbon Monoxide"
2024,0.2464954,"VA0000005100500047","Particulate Matter 10"
2024,0.2107974,"VA0000005100500047","Particulate Matter 2.5"
2024,1.111670616,"VA0000005100500046","Particulate Matter"
2024,0.5047049365,"VA0000005100500046","Particulate Matter 10"
2024,0.5047049365,"VA0000005100500046","Particulate Matter 2.5"
2024,1.22669,"VA0000005107500033","Nitrogen Oxide"
2024,0.037525,"VA0000005107500033","Particulate Matter"
2024,0.03508,"VA0000005107500033","Volatile Organic Compounds"
2024,0.197365,"VA0000005107500033","Sulfur Dioxide"
2024,0.312695,"VA0000005107500033","Carbon Monoxide"
2024,0.037525,"VA0000005107500033","Particulate Matter 10"
2024,0.010465,"VA0000005107500033","Particulate Matter 2.5"
2024,0.252,"VA0000005171000269","Nitrogen Oxide"
2024,0.00684,"VA0000005171000269","Particulate Matter"
2024,3.619494,"VA0000005171000269","Volatile Organic Compounds"
2024,0.00054,"VA0000005171000269","Sulfur Dioxide"
2024,0.0756,"VA0000005171000269","Carbon Monoxide"
2024,0.00684,"VA0000005171000269","Particulate Matter 10"
2024,0,"VA0000005181000064","Volatile Organic Compounds"
2024,0.31,"VA0000005118700039","Particulate Matter"
2024,3.16,"VA0000005118700039","Volatile Organic Compounds"
2024,0.31,"VA0000005118700039","Particulate Matter 10"
2024,0,"VA0000005117100084","Nitrogen Oxide"
2024,0.023145525,"VA0000005117100084","Particulate Matter"
2024,0,"VA0000005117100084","Volatile Organic Compounds"
2024,0,"VA0000005117100084","Sulfur Dioxide"
2024,0,"VA0000005117100084","Carbon Monoxide"
2024,0.0164653125,"VA0000005117100084","Particulate Matter 10"
2024,0.00814372,"VA0000005171000278","Nitrogen Oxide"
2024,0.05158091,"VA0000005171000278","Particulate Matter"
2024,0.01002304,"VA0000005171000278","Volatile Organic Compounds"
2024,0.001064948,"VA0000005171000278","Sulfur Dioxide"
2024,0.0407186,"VA0000005171000278","Carbon Monoxide"
2024,0.018339608,"VA0000005171000278","Particulate Matter 10"
2024,0,"VA0000005109500044","Nitrogen Oxide"
2024,0,"VA0000005109500044","Particulate Matter"
2024,1.452875,"VA0000005109500044","Volatile Organic Compounds"
2024,0,"VA0000005109500044","Sulfur Dioxide"
2024,0,"VA0000005109500044","Carbon Monoxide"
2024,0,"VA0000005109500044","Lead"
2024,0,"VA0000005109500044","Particulate Matter 10"
2024,20.0115182,"VA0000005114900076","Volatile Organic Compounds"
2024,9.5361,"VA0000005112700010","Nitrogen Oxide"
2024,1.110477715,"VA0000005112700010","Benzene"
2024,8.0108819655,"VA0000005112700010","Particulate Matter"
2024,6.3062826802,"VA0000005112700010","Volatile Organic Compounds"
2024,0.030114,"VA0000005112700010","Sulfur Dioxide"
2024,25.2969505154,"VA0000005112700010","Carbon Monoxide"
2024,2.7895400853,"VA0000005112700010","Particulate Matter 10"
2024,2.5846139164,"VA0000005112700010","Particulate Matter 2.5"
2024,0.5935311925,"VA0000005112700010","Formaldehyde"
2024,5.576975,"VA0000005108700220","Nitrogen Oxide"
2024,0.30248,"VA0000005108700220","Particulate Matter"
2024,0.11343,"VA0000005108700220","Volatile Organic Compounds"
2024,0.3781,"VA0000005108700220","Sulfur Dioxide"
2024,0.79401,"VA0000005108700220","Carbon Monoxide"
2024,0.30248,"VA0000005108700220","Particulate Matter 10"
2024,0.30248,"VA0000005108700220","Particulate Matter 2.5"
2024,2.6326704,"VA0000005108700219","Particulate Matter"
2024,2.771232,"VA0000005108700219","Particulate Matter 10"
2024,1.2889785,"VA0000005105900761","Nitrogen Oxide"
2024,0.05003935,"VA0000005105900761","Volatile Organic Compounds"
2024,0.0212881,"VA0000005105900761","Sulfur Dioxide"
2024,0.08166935,"VA0000005105900761","Carbon Monoxide"
2024,0.0176765,"VA0000005105900761","Particulate Matter 10"
2024,0.0049715,"VA0000005105900761","Particulate Matter 2.5"
2024,1.17821,"VA0000005115300144","Nitrogen Oxide"
2024,0.036685,"VA0000005115300144","Volatile Organic Compounds"
2024,0.00156,"VA0000005115300144","Sulfur Dioxide"
2024,0.28366,"VA0000005115300144","Carbon Monoxide"
2024,0.02649,"VA0000005115300144","Particulate Matter 10"
2024,0.0069,"VA0000005115300144","Particulate Matter 2.5"
2024,0.80775,"VA0000005116500158","Particulate Matter"
2024,1,"VA0000005116500158","Volatile Organic Compounds"
2024,0.80775,"VA0000005116500158","Particulate Matter 10"
2024,6.603985,"VA0000005119100178","Nitrogen Oxide"
2024,4.267625,"VA0000005119100178","Volatile Organic Compounds"
2024,4.267625,"VA0000005119100178","Sulfur Dioxide"
2024,3.10968,"VA0000005119100178","Carbon Monoxide"
2024,3.183337,"VA0000005119100178","Particulate Matter 10"
2024,58.18,"VA0000005119100179","Volatile Organic Compounds"
2024,0.2,"VA0000005119100179","Glycol Ethers"
2024,0.0222,"VA0000005119100179","Particulate Matter 10"
2024,74.668064,"VA0000005119100180","Nitrogen Oxide"
2024,6.16,"VA0000005119100180","Particulate Matter"
2024,0.7609216,"VA0000005119100180","Volatile Organic Compounds"
2024,0.5701792,"VA0000005119100180","Sulfur Dioxide"
2024,6.97768,"VA0000005119100180","Carbon Monoxide"
2024,6.160768,"VA0000005119100180","Particulate Matter 10"
2024,6.160768,"VA0000005119100180","Particulate Matter 2.5"
2024,0.1306,"VA0000005119100180","Formaldehyde"
2024,133.664008,"VA0000005106100061","Nitrogen Oxide"
2024,0.0543410325,"VA0000005106100061","Benzene"
2024,18.7148089,"VA0000005106100061","Particulate Matter"
2024,9.01807235,"VA0000005106100061","Volatile Organic Compounds"
2024,5.00204025,"VA0000005106100061","Sulfur Dioxide"
2024,9.011239995,"VA0000005106100061","Carbon Monoxide"
2024,0.001224298,"VA0000005106100061","Lead"
2024,18.82563545,"VA0000005106100061","Particulate Matter 10"
2024,18.82563545,"VA0000005106100061","Particulate Matter 2.5"
2024,2.96195703,"VA0000005106100061","Formaldehyde"
2024,137.8785995,"VA0000005103300040","Nitrogen Oxide"
2024,0.0566293775,"VA0000005103300040","Benzene"
2024,24.362796,"VA0000005103300040","Particulate Matter"
2024,8.559803525,"VA0000005103300040","Volatile Organic Compounds"
2024,0.039072,"VA0000005103300040","Ammonia"
2024,6.8877735,"VA0000005103300040","Sulfur Dioxide"
2024,5.6664171675,"VA0000005103300040","Carbon Monoxide"
2024,0.00242674,"VA0000005103300040","Lead"
2024,24.3657495,"VA0000005103300040","Particulate Matter 10"
2024,24.3657495,"VA0000005103300040","Particulate Matter 2.5"
2024,2.83730745,"VA0000005103300040","Formaldehyde"
2024,0,"VA0000005117311347","Particulate Matter"
2024,0,"VA0000005117311347","Particulate Matter 10"
2024,0.08595,"VA0000005159000147","Nitrogen Oxide"
2024,0.20055,"VA0000005159000147","Particulate Matter"
2024,0.08595,"VA0000005159000147","Volatile Organic Compounds"
2024,0.071625,"VA0000005159000147","Sulfur Dioxide"
2024,0.2865,"VA0000005159000147","Carbon Monoxide"
2024,0.134655,"VA0000005159000147","Particulate Matter 10"
2024,0.134655,"VA0000005159000147","Particulate Matter 2.5"
2024,0.2865,"VA0000005159000147","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0,"VA0000005105111351","Nitrogen Oxide"
2024,0,"VA0000005105111351","Volatile Organic Compounds"
2024,0,"VA0000005105111351","Carbon Monoxide"
2024,0,"VA0000005105111351","Formaldehyde"
2024,0.0184,"VA0000005108500086","Nitrogen Oxide"
2024,0.231010443,"VA0000005108500086","Particulate Matter"
2024,0.0003128,"VA0000005108500086","Volatile Organic Compounds"
2024,0.78384,"VA0000005108500086","Sulfur Dioxide"
2024,0.0046,"VA0000005108500086","Carbon Monoxide"
2024,0.106840732,"VA0000005108500086","Particulate Matter 10"
2024,1.9002097,"VA0000005117700099","Nitrogen Oxide"
2024,0.1641775,"VA0000005117700099","Particulate Matter"
2024,0.1240023,"VA0000005117700099","Volatile Organic Compounds"
2024,0.1533611,"VA0000005117700099","Sulfur Dioxide"
2024,0.1108681,"VA0000005117700099","Carbon Monoxide"
2024,0.1641775,"VA0000005117700099","Particulate Matter 10"
2024,0,"VA0000005115300145","Nitrogen Oxide"
2024,0,"VA0000005115300145","Particulate Matter"
2024,0,"VA0000005115300145","Volatile Organic Compounds"
2024,0,"VA0000005115300145","Sulfur Dioxide"
2024,0,"VA0000005115300145","Carbon Monoxide"
2024,0,"VA0000005115300145","Particulate Matter 10"
2024,0.108207,"VA0000005106721367","Particulate Matter"
2024,0.0108207,"VA0000005106721367","Particulate Matter 10"
2024,0.0108207,"VA0000005106721367","Particulate Matter 2.5"
2024,0,"VA0000005101500139","Nitrogen Oxide"
2024,0.245221515,"VA0000005101500139","Particulate Matter"
2024,0,"VA0000005101500139","Volatile Organic Compounds"
2024,0,"VA0000005101500139","Sulfur Dioxide"
2024,0,"VA0000005101500139","Carbon Monoxide"
2024,0.0444241875,"VA0000005101500139","Particulate Matter 10"
2024,1.90022,"VA0000005105900763","Nitrogen Oxide"
2024,0.045982,"VA0000005105900763","Volatile Organic Compounds"
2024,0.638208,"VA0000005105900763","Sulfur Dioxide"
2024,0.123542,"VA0000005105900763","Carbon Monoxide"
2024,0.03601,"VA0000005105900763","Particulate Matter 10"
2024,0.50625,"VA0000005170000128","Tetrachloroethylene (Perchloroethylene)"
2024,0.2700995868,"VA0000005105100083","Particulate Matter 10"
2024,0.073725,"VA0000005177000233","Nitrogen Oxide"
2024,0.0457303125,"VA0000005177000233","Particulate Matter"
2024,0.073725,"VA0000005177000233","Volatile Organic Compounds"
2024,0.0614375,"VA0000005177000233","Sulfur Dioxide"
2024,0.014556205,"VA0000005177000233","Carbon Monoxide"
2024,0.0457303125,"VA0000005177000233","Particulate Matter 10"
2024,0.0457303125,"VA0000005177000233","Particulate Matter 2.5"
2024,0.24575,"VA0000005177000233","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0.06356133,"VA0000005117100085","Particulate Matter"
2024,0.06356133,"VA0000005117100085","Particulate Matter 10"
2024,0.080115,"VA0000005106700055","Nitrogen Oxide"
2024,0.305025,"VA0000005106700055","Particulate Matter"
2024,0.0667625,"VA0000005106700055","Sulfur Dioxide"
2024,0.43575,"VA0000005106700055","Carbon Monoxide"
2024,0.2048025,"VA0000005106700055","Particulate Matter 10"
2024,0.2048025,"VA0000005106700055","Particulate Matter 2.5"
2024,0.26705,"VA0000005106700055","Hydrochloric acid (hydrogen chloride [gas only])"
2024,0,"VA0000005116381371","Nitrogen Oxide"
2024,0,"VA0000005116381371","Particulate Matter"
2024,0,"VA0000005116381371","Volatile Organic Compounds"
2024,0,"VA0000005116381371","Sulfur Dioxide"
2024,0,"VA0000005116381371","Carbon Monoxide"
2024,0,"VA0000005116381371","Particulate Matter 10"
2024,0.028400625,"VA0000005116500159","Particulate Matter"
2024,0.028400625,"VA0000005116500159","Particulate Matter 10"
2024,0,"VA0000005114331038","Nitrogen Oxide"
2024,0,"VA0000005114331038","Particulate Matter"
2024,0,"VA0000005114331038","Particulate Matter 10"
2024,0,"VA0000005116381373","Nitrogen Oxide"
2024,0,"VA0000005116381373","Particulate Matter"
2024,0,"VA0000005116381373","Volatile Organic Compounds"
2024,0,"VA0000005116381373","Sulfur Dioxide"
2024,0,"VA0000005116381373","Carbon Monoxide"
2024,0,"VA0000005116381373","Particulate Matter 10"
2024,0.874869,"VA0000005116381374","Nitrogen Oxide"
2024,0.3668744572,"VA0000005116381374","Particulate Matter"
2024,0.090903,"VA0000005116381374","Volatile Organic Compounds"
2024,0.05746575,"VA0000005116381374","Sulfur Dioxide"
2024,0.1884645,"VA0000005116381374","Carbon Monoxide"
2024,0.1403733609,"VA0000005116381374","Particulate Matter 10"
2024,0.83,"VA0000005165000099","Nitrogen Oxide"
2024,0.089291,"VA0000005165000099","Volatile Organic Compounds"
2024,0.00498,"VA0000005165000099","Sulfur Dioxide"
2024,0.6972,"VA0000005165000099","Carbon Monoxide"
2024,0.06844082,"VA0000005165000099","Particulate Matter 10"
2024,0.307615,"VA0000005110511357","Nitrogen Oxide"
2024,0.000156604,"VA0000005110511357","Phosphorus"
2024,0.00089488,"VA0000005110511357","Quinone"
2024,0.19254225,"VA0000005110511357","Particulate Matter"
2024,0.178976,"VA0000005110511357","Volatile Organic Compounds"
2024,0.324394,"VA0000005110511357","Sulfur Dioxide"
2024,0.72709,"VA0000005110511357","Carbon Monoxide"
2024,0.06398512,"VA0000005110511357","Particulate Matter 10"
2024,0.0173383,"VA0000005110511357","Formaldehyde"
2024,52.8129,"VA0000005113500037","Nitrogen Oxide"
2024,0.593943,"VA0000005113500037","Benzene"
2024,0.2686885,"VA0000005113500037","Styrene"
2024,0.3634835,"VA0000005113500037","Acrolein"
2024,73.6185,"VA0000005113500037","Particulate Matter"
2024,142.07442,"VA0000005113500037","Volatile Organic Compounds"
2024,4.1915,"VA0000005113500037","Sulfur Dioxide"
2024,70.7075,"VA0000005113500037","Carbon Monoxide"
2024,0.11171785,"VA0000005113500037","Chlorine"
2024,0.00678792,"VA0000005113500037","Lead"
2024,42.4245,"VA0000005113500037","Particulate Matter 10"
2024,19.373855,"VA0000005113500037","Particulate Matter 2.5"
2024,1.155564,"VA0000005113500037","Formaldehyde"
2024,2.686885,"VA0000005113500037","Hydrochloric acid (hydrogen chloride [gas only])"
2024,8.41033,"VA0000005113500037","Methanol"
2024,1.777095,"VA0000005116900063","Nitrogen Oxide"
2024,0.168405885,"VA0000005116900063","Particulate Matter"
2024,0.0857187,"VA0000005116900063","Volatile Organic Compounds"
2024,0.919908,"VA0000005116900063","Sulfur Dioxide"
2024,0.7212915,"VA0000005116900063","Carbon Monoxide"
2024,0.049215078,"VA0000005116900063","Particulate Matter 10"
2024,0.0349783,"VA0000005107300035","Particulate Matter"
2024,0.02247,"VA0000005107300035","Carbon Monoxide"
2024,0.022735895,"VA0000005107300035","Particulate Matter 10"
2024,0.022735895,"VA0000005107300035","Particulate Matter 2.5"
2024,102.464,"VA0000005110900050","Nitrogen Oxide"
2024,9.21944,"VA0000005110900050","Volatile Organic Compounds"
2024,3.024,"VA0000005110900050","Sulfur Dioxide"
2024,105.787,"VA0000005110900050","Carbon Monoxide"
2024,0.00043225,"VA0000005110900050","Lead"
2024,40.975,"VA0000005110900050","Particulate Matter 10"
2024,0,"VA0000005180061381","Nitrogen Oxide"
2024,0,"VA0000005180061381","Particulate Matter"
2024,0,"VA0000005180061381","Volatile Organic Compounds"
2024,0,"VA0000005180061381","Sulfur Dioxide"
2024,0,"VA0000005180061381","Carbon Monoxide"
2024,0,"VA0000005180061381","Particulate Matter 10"
2024,0,"VA0000005110773144","Nitrogen Oxide"
2024,0,"VA0000005110773144","Particulate Matter"
2024,0,"VA0000005110773144","Volatile Organic Compounds"
2024,0,"VA0000005110773144","Sulfur Dioxide"
2024,0,"VA0000005110773144","Carbon Monoxide"
2024,0,"VA0000005110773144","Particulate Matter 10"
2024,0.000162,"VA0000005165000101","Particulate Matter"
2024,0.243,"VA0000005165000101","Volatile Organic Compounds"
2024,8.1e-05,"VA0000005165000101","Particulate Matter 10"
2024,0.004,"VA0000005176000477","Volatile Organic Compounds"
2024,5.527355,"VA0000005110701042","Nitrogen Oxide"
2024,0.162275,"VA0000005110701042","Volatile Organic Compounds"
2024,0.2168,"VA0000005110701042","Sulfur Dioxide"
2024,0.596985,"VA0000005110701042","Carbon Monoxide"
2024,0.08928,"VA0000005110701042","Particulate Matter 10"
2024,0,"VA0000005103300041","Nitrogen Oxide"
2024,0,"VA0000005103300041","Particulate Matter"
2024,0,"VA0000005103300041","Volatile Organic Compounds"
2024,0,"VA0000005103300041","Sulfur Dioxide"
2024,0,"VA0000005103300041","Carbon Monoxide"
2024,0,"VA0000005103300041","Particulate Matter 10"
2024,0.03375,"VA0000005116121375","Particulate Matter"
2024,0.003375,"VA0000005116121375","Particulate Matter 10"
2024,0.003375,"VA0000005116121375","Particulate Matter 2.5"
2024,6.77508,"VA0000005110700814","Nitrogen Oxide"
2024,0.09895,"VA0000005110700814","Volatile Organic Compounds"
2024,0.63575,"VA0000005110700814","Sulfur Dioxide"
2024,0.4824628,"VA0000005110700814","Carbon Monoxide"
2024,0.07665,"VA0000005110700814","Particulate Matter 10"
2024,2.17242,"VA0000005113500038","Particulate Matter"
2024,2.17242,"VA0000005113500038","Particulate Matter 10"
2024,0.0207197937,"VA0000005110700816","Particulate Matter"
2024,8.824875,"VA0000005110700816","Volatile Organic Compounds"
2024,0.0400896,"VA0000005110700816","Particulate Matter 10"
2024,2.2252892,"VA0000005105900817","Nitrogen Oxide"
2024,0.09701082,"VA0000005105900817","Volatile Organic Compounds"
2024,0.185074096,"VA0000005105900817","Sulfur Dioxide"
2024,1.0053598,"VA0000005105900817","Carbon Monoxide"
2024,0.07316298,"VA0000005105900817","Particulate Matter 10"
2024,0.0211356,"VA0000005105900817","Particulate Matter 2.5"
2024,0.742037,"VA0000005118500141","Volatile Organic Compounds"
2024,0.03343837,"VA0000005118500141","Particulate Matter 10"
2024,0.3384,"VA0000005171000272","Nitrogen Oxide"
2024,0.02251528,"VA0000005171000272","Particulate Matter"
2024,2.86,"VA0000005171000272","Volatile Organic Compounds"
2024,0.144,"VA0000005171000272","Carbon Monoxide"
2024,0.01056432,"VA0000005171000272","Particulate Matter 10"
2024,2.5189893,"VA0000005113900030","Particulate Matter"
2024,2.5189893,"VA0000005113900030","Particulate Matter 10"
2024,0,"VA0000005181000116","Volatile Organic Compounds"
2024,0,"VA0000005181000116","Particulate Matter 10"
2024,0.74886147,"VA0000005103300042","Particulate Matter"
2024,0.32094063,"VA0000005103300042","Particulate Matter 10"
2024,0,"VA0000005103300042","Particulate Matter 2.5"
2024,3.09,"VA0000005117900050","Nitrogen Oxide"
2024,36.78,"VA0000005117900050","Volatile Organic Compounds"
2024,36.62,"VA0000005117900050","Total Non-methane Org Cmpds"
2024,0.68,"VA0000005117900050","Sulfur Dioxide"
2024,0.79,"VA0000005117900050","Total reduced sulfur"
2024,12.74,"VA0000005117900050","Carbon Monoxide"
2024,0.76,"VA0000005117900050","Particulate Matter 10"
2024,0.76,"VA0000005117900050","Particulate Matter 2.5"
2024,114.068287743,"VA0000005106500021","Nitrogen Oxide"
2024,39.224684046,"VA0000005106500021","Particulate Matter"
